customer_id,signup_date,snapshot_date,tenure_months,country,industry,company_size,subscription_plan,contract_type,monthly_revenue,auto_renew,monthly_logins,active_days_last_30,avg_session_minutes,feature_usage_score,days_since_last_login,usage_change_30d,support_tickets_last_90d,avg_resolution_hours,customer_satisfaction_score,failed_payments_last_6m,payment_method,churn_probability,churn,revenue_per_login,support_ticket_rate,engagement_ratio,is_inactive,is_declining_usage,is_low_satisfaction,is_payment_risk,is_non_renewing
CUST_000108,2023-02-23,2026-06-30,40,United States,Technology,Enterprise,Enterprise,Annual,568.72,1,80,23,35.6,98.6,7,7.2,0,8.2,81.5,1,Credit Card,0.13,1,7.109,0.0,0.7666666666666667,0,0,0,1,0
CUST_000109,2024-02-05,2026-06-30,28,Canada,Healthcare,Small,Pro,Monthly,90.95,0,42,16,15.5,58.2,14,-28.8,0,32.8,71.9,0,Credit Card,0.15000000000000002,0,2.1654761904761903,0.0,0.5333333333333333,1,1,0,0,0
CUST_000110,2022-12-13,2026-06-30,42,Australia,Professional Services,Small,Pro,Monthly,89.9,1,40,13,16.9,60.5,17,-40.3,0,30.7,73.4,0,Credit Card,0.15000000000000002,0,2.2475,0.0,0.43333333333333335,1,1,0,0,0
CUST_000111,2025-01-19,2026-06-30,17,United States,Technology,Mid-Market,Business,Annual,242.83,1,73,22,25.4,90.6,8,3.7,1,11.0,81.3,0,Credit Card,0.05,0,3.3264383561643838,0.3333333333333333,0.7333333333333333,0,0,0,0,0
CUST_000112,2022-07-30,2026-06-30,47,United Kingdom,Finance,Small,Basic,Monthly,49.89,1,16,5,9.3,29.9,25,-12.1,1,31.1,60.6,1,Credit Card,0.25,0,3.118125,0.3333333333333333,0.16666666666666666,1,1,0,1,0
CUST_000113,2023-09-07,2026-06-30,33,Germany,Professional Services,Small,Basic,Monthly,47.37,0,24,6,9.5,44.3,24,-26.3,1,32.8,78.3,0,Credit Card,0.27,0,1.97375,0.3333333333333333,0.2,1,1,0,0,0
CUST_000114,2024-02-28,2026-06-30,28,India,Professional Services,Mid-Market,Business,Annual,242.21,1,64,15,21.5,89.7,15,12.8,2,12.5,72.0,2,Wire Transfer,0.13,0,3.78453125,0.6666666666666666,0.5,1,0,0,1,0
CUST_000115,2023-12-06,2026-06-30,30,United States,Technology,Small,Basic,Monthly,47.2,0,20,4,11.2,35.8,26,26.0,3,33.8,68.3,0,Credit Card,0.21999999999999997,0,2.3600000000000003,1.0,0.13333333333333333,1,0,0,0,0
CUST_000116,2023-08-15,2026-06-30,34,India,Healthcare,Small,Enterprise,Annual,603.2,0,77,26,39.7,90.3,4,-31.8,0,17.8,90.9,0,Wire Transfer,0.15000000000000002,0,7.833766233766235,0.0,0.8666666666666667,0,1,0,0,0
CUST_000117,2026-03-26,2026-06-30,3,United Kingdom,Technology,Small,Basic,Monthly,47.52,0,21,3,14.7,30.3,27,19.7,1,26.3,74.7,0,Credit Card,0.16999999999999998,0,2.262857142857143,0.3333333333333333,0.1,1,0,0,0,0
CUST_000118,2025-09-23,2026-06-30,9,Germany,Professional Services,Mid-Market,Basic,Monthly,46.53,1,16,5,14.1,24.4,25,-13.9,1,28.3,65.1,2,ACH,0.25,1,2.908125,0.3333333333333333,0.16666666666666666,1,1,0,1,0
CUST_000119,2025-03-17,2026-06-30,15,United States,Healthcare,Small,Pro,Annual,103.61,1,48,11,12.4,30.5,19,-2.2,4,26.7,65.2,0,ACH,0.1,1,2.158541666666667,1.3333333333333333,0.36666666666666664,1,1,0,0,0
CUST_000120,2025-11-07,2026-06-30,7,Canada,Healthcare,Small,Basic,Monthly,46.86,0,17,6,8.3,44.1,24,20.8,3,38.3,65.7,1,Credit Card,0.3,1,2.756470588235294,1.0,0.2,1,0,0,1,0
CUST_000121,2024-04-02,2026-06-30,26,United Kingdom,Finance,Small,Basic,Monthly,45.88,1,17,8,12.3,31.4,22,-16.8,0,32.8,63.4,0,ACH,0.27,1,2.698823529411765,0.0,0.26666666666666666,1,1,0,0,0
CUST_000122,2023-02-17,2026-06-30,40,United States,Retail,Mid-Market,Enterprise,Annual,621.16,1,109,30,22.5,90.7,0,-2.2,0,9.2,72.3,0,ACH,0.05,0,5.698715596330275,0.0,1.0,0,1,0,0,0
CUST_000123,2023-03-14,2026-06-30,39,Canada,Technology,Enterprise,Enterprise,Annual,548.57,1,91,27,26.8,84.1,3,-19.6,0,9.8,83.2,0,Wire Transfer,0.15000000000000002,0,6.028241758241759,0.0,0.9,0,1,0,0,0
CUST_000124,2024-02-06,2026-06-30,28,United Kingdom,Manufacturing,Enterprise,Business,Monthly,264.31,1,51,18,26.8,73.7,12,6.5,2,19.7,75.8,0,Credit Card,0.05,0,5.182549019607843,0.6666666666666666,0.6,0,0,0,0,0
CUST_000125,2022-03-19,2026-06-30,51,United Kingdom,Healthcare,Mid-Market,Pro,Monthly,93.92,0,24,14,20.2,63.7,16,8.9,2,24.4,69.9,0,ACH,0.05,0,3.9133333333333336,0.6666666666666666,0.4666666666666667,1,0,0,0,0
CUST_000126,2023-08-21,2026-06-30,34,United States,Retail,Small,Basic,Monthly,49.2,1,13,6,11.1,29.9,24,-29.2,3,29.9,65.6,0,Credit Card,0.32,0,3.784615384615385,1.0,0.2,1,1,0,0,0
CUST_000127,2026-01-09,2026-06-30,5,Canada,Professional Services,Small,Basic,Monthly,46.56,0,8,10,12.8,50.1,20,-16.6,1,23.5,71.2,0,Wire Transfer,0.15000000000000002,0,5.82,0.3333333333333333,0.3333333333333333,1,1,0,0,0
CUST_000128,2022-08-27,2026-06-30,46,United States,Technology,Small,Basic,Monthly,49.03,0,17,9,18.8,33.3,21,28.1,2,31.0,71.4,0,Credit Card,0.16999999999999998,0,2.8841176470588237,0.6666666666666666,0.3,1,0,0,0,0
CUST_000129,2023-08-04,2026-06-30,34,India,Technology,Small,Basic,Monthly,47.72,1,22,6,9.0,35.9,24,11.9,1,32.5,53.5,0,ACH,0.27,0,2.169090909090909,0.3333333333333333,0.2,1,0,1,0,0
CUST_000130,2023-04-18,2026-06-30,38,India,Healthcare,Mid-Market,Business,Annual,236.77,1,54,21,30.6,83.1,9,3.8,1,15.0,90.2,0,Credit Card,0.05,0,4.38462962962963,0.3333333333333333,0.7,0,0,0,0,0
CUST_000131,2023-08-21,2026-06-30,34,United States,Manufacturing,Small,Basic,Monthly,45.07,1,30,9,11.9,42.0,21,19.6,1,32.6,65.0,1,Credit Card,0.25,1,1.5023333333333333,0.3333333333333333,0.3,1,0,0,1,0
CUST_000132,2023-09-11,2026-06-30,33,United States,Technology,Enterprise,Enterprise,Annual,582.8,1,68,25,29.2,99.2,5,-16.1,0,16.9,77.8,1,Credit Card,0.23000000000000004,1,8.570588235294117,0.0,0.8333333333333334,0,1,0,1,0
CUST_000133,2025-12-20,2026-06-30,6,United States,Manufacturing,Small,Basic,Monthly,50.16,0,20,9,15.7,55.5,21,-7.3,2,33.8,76.0,0,Credit Card,0.16999999999999998,0,2.508,0.6666666666666666,0.3,1,1,0,0,0
CUST_000134,2023-09-01,2026-06-30,33,Canada,Healthcare,Mid-Market,Business,Monthly,257.4,0,64,21,18.9,82.0,9,-18.2,0,24.8,72.7,1,Credit Card,0.23000000000000004,0,4.021875,0.0,0.7,0,1,0,1,0
CUST_000135,2022-07-05,2026-06-30,47,India,Retail,Enterprise,Enterprise,Annual,577.48,0,83,30,30.2,93.2,0,-30.6,1,6.3,86.0,0,ACH,0.15000000000000002,0,6.957590361445783,0.3333333333333333,1.0,0,1,0,0,0
CUST_000136,2024-12-02,2026-06-30,18,Canada,Retail,Small,Basic,Monthly,47.25,1,17,11,9.1,42.1,19,-14.9,3,32.7,71.8,0,ACH,0.1,0,2.7794117647058822,1.0,0.36666666666666664,1,1,0,0,0
CUST_000137,2023-06-14,2026-06-30,36,United States,Technology,Mid-Market,Business,Annual,246.83,1,76,17,28.3,68.5,13,-1.3,1,26.2,77.1,1,ACH,0.13,0,3.247763157894737,0.3333333333333333,0.5666666666666667,0,1,0,1,0
CUST_000138,2026-04-06,2026-06-30,2,United States,Technology,Mid-Market,Pro,Monthly,99.01,0,42,14,14.5,56.6,16,11.4,1,30.9,76.3,1,Credit Card,0.13,0,2.3573809523809524,0.3333333333333333,0.4666666666666667,1,0,0,1,0
CUST_000139,2024-09-15,2026-06-30,21,United States,Manufacturing,Mid-Market,Business,Annual,248.96,1,69,26,21.0,92.8,4,24.2,0,7.0,86.7,0,Credit Card,0.05,0,3.6081159420289857,0.0,0.8666666666666667,0,0,0,0,0
CUST_000140,2024-04-08,2026-06-30,26,Australia,Healthcare,Mid-Market,Business,Annual,243.6,1,50,21,21.7,71.9,9,1.7,0,15.5,80.8,0,Credit Card,0.05,0,4.872,0.0,0.7,0,0,0,0,0
CUST_000141,2021-08-01,2026-06-30,58,United Kingdom,Retail,Small,Basic,Monthly,48.1,1,20,13,2.5,41.0,17,12.1,4,31.1,55.9,1,Credit Card,0.28,1,2.4050000000000002,1.3333333333333333,0.43333333333333335,1,0,1,1,0
CUST_000142,2025-05-11,2026-06-30,13,United Kingdom,Professional Services,Small,Basic,Monthly,48.3,0,22,15,15.0,30.5,15,18.1,2,18.8,68.9,0,Credit Card,0.05,0,2.1954545454545453,0.6666666666666666,0.5,1,0,0,0,0
CUST_000143,2025-01-20,2026-06-30,17,United States,Technology,Mid-Market,Enterprise,Annual,526.67,1,102,22,29.9,85.1,8,19.2,0,13.7,76.8,0,Credit Card,0.05,0,5.163431372549019,0.0,0.7333333333333333,0,0,0,0,0
CUST_000144,2024-05-28,2026-06-30,25,India,Healthcare,Mid-Market,Pro,Monthly,96.99,0,25,13,14.4,50.9,17,-12.3,1,15.5,75.6,0,Credit Card,0.05,0,3.8796,0.3333333333333333,0.43333333333333335,1,1,0,0,0
CUST_000145,2021-07-15,2026-06-30,59,United States,Finance,Mid-Market,Pro,Annual,102.87,1,37,14,19.3,68.6,16,-13.7,1,21.9,72.6,1,ACH,0.13,0,2.7802702702702704,0.3333333333333333,0.4666666666666667,1,1,0,1,0
CUST_000146,2022-03-22,2026-06-30,51,Australia,Technology,Small,Pro,Monthly,105.9,0,37,10,15.1,58.3,20,0.4,2,20.7,78.6,1,Wire Transfer,0.13,0,2.8621621621621625,0.6666666666666666,0.3333333333333333,1,0,0,1,0
CUST_000147,2026-03-30,2026-06-30,3,India,Professional Services,Small,Basic,Monthly,51.88,0,23,12,11.4,33.0,18,41.3,0,27.0,65.0,0,Credit Card,0.05,0,2.2556521739130435,0.0,0.4,1,0,0,0,0
CUST_000148,2025-04-07,2026-06-30,14,Canada,Professional Services,Small,Pro,Annual,99.45,1,33,15,12.5,52.9,15,18.4,0,22.3,75.5,0,Credit Card,0.05,0,3.0136363636363637,0.0,0.5,1,0,0,0,0
CUST_000149,2022-05-18,2026-06-30,49,India,Finance,Enterprise,Business,Annual,234.2,1,48,15,19.4,73.1,15,-8.3,0,7.5,79.4,0,Credit Card,0.05,0,4.879166666666666,0.0,0.5,1,1,0,0,0
CUST_000150,2026-02-16,2026-06-30,4,United States,Professional Services,Small,Pro,Monthly,96.29,0,28,14,17.1,56.2,16,0.3,0,26.3,80.4,0,Credit Card,0.05,0,3.438928571428572,0.0,0.4666666666666667,1,0,0,0,0
CUST_000151,2022-03-18,2026-06-30,51,United Kingdom,Technology,Small,Basic,Monthly,47.13,1,19,5,7.6,28.1,25,5.6,5,31.1,57.9,0,Credit Card,0.32,0,2.480526315789474,1.6666666666666667,0.16666666666666666,1,0,1,0,0
CUST_000152,2025-01-11,2026-06-30,17,United States,Professional Services,Small,Basic,Monthly,45.55,0,23,7,3.6,39.1,23,-24.4,2,32.0,61.3,1,Credit Card,0.35000000000000003,1,1.9804347826086954,0.6666666666666666,0.23333333333333334,1,1,0,1,0
CUST_000153,2021-11-26,2026-06-30,55,Canada,Professional Services,Small,Pro,Monthly,94.34,0,32,6,21.7,63.6,24,-15.2,1,29.5,66.3,0,ACH,0.27,1,2.948125,0.3333333333333333,0.2,1,1,0,0,0
CUST_000154,2024-12-20,2026-06-30,18,United States,Technology,Small,Basic,Monthly,47.21,1,19,7,4.3,34.2,23,9.1,0,34.9,65.9,0,Wire Transfer,0.16999999999999998,0,2.484736842105263,0.0,0.23333333333333334,1,0,0,0,0
CUST_000155,2024-04-12,2026-06-30,26,United States,Retail,Mid-Market,Pro,Annual,92.1,1,20,16,19.4,44.5,14,14.5,3,23.9,61.3,1,Wire Transfer,0.18,0,4.6049999999999995,1.0,0.5333333333333333,1,0,0,1,0
CUST_000156,2023-02-28,2026-06-30,40,United States,Manufacturing,Small,Pro,Annual,103.62,1,20,12,15.2,57.1,18,-2.9,0,25.8,76.9,1,Credit Card,0.13,0,5.181,0.0,0.4,1,1,0,1,0
CUST_000157,2025-10-17,2026-06-30,8,United States,Finance,Small,Basic,Monthly,50.49,1,20,2,14.5,25.1,28,-9.1,2,35.2,60.3,0,ACH,0.16999999999999998,0,2.5245,0.6666666666666666,0.06666666666666667,1,1,0,0,0
CUST_000158,2023-09-05,2026-06-30,33,United Kingdom,Finance,Small,Basic,Monthly,48.88,1,20,7,10.2,23.5,23,7.4,2,24.6,57.8,1,Credit Card,0.35000000000000003,1,2.444,0.6666666666666666,0.23333333333333334,1,0,1,1,0
CUST_000159,2023-12-07,2026-06-30,30,Canada,Retail,Small,Pro,Monthly,100.89,1,40,13,15.6,60.7,17,-19.9,0,25.9,74.1,0,Credit Card,0.15000000000000002,0,2.52225,0.0,0.43333333333333335,1,1,0,0,0
CUST_000160,2022-07-24,2026-06-30,47,United States,Technology,Mid-Market,Enterprise,Annual,608.16,1,58,29,31.9,73.1,1,-18.2,1,6.6,68.2,1,Wire Transfer,0.23000000000000004,0,10.48551724137931,0.3333333333333333,0.9666666666666667,0,1,0,1,0
CUST_000161,2021-07-08,2026-06-30,59,India,Technology,Enterprise,Business,Annual,239.87,1,74,21,22.2,76.3,9,58.2,1,11.8,83.2,0,ACH,0.05,0,3.2414864864864867,0.3333333333333333,0.7,0,0,0,0,0
CUST_000162,2023-02-24,2026-06-30,40,India,Technology,Mid-Market,Business,Annual,271.4,1,54,19,22.9,81.9,11,-15.6,1,14.6,74.9,1,Credit Card,0.23000000000000004,0,5.025925925925925,0.3333333333333333,0.6333333333333333,0,1,0,1,0
CUST_000163,2024-05-27,2026-06-30,25,United States,Manufacturing,Enterprise,Enterprise,Annual,575.98,0,80,21,29.6,100.0,9,17.4,1,11.6,88.7,0,ACH,0.05,0,7.19975,0.3333333333333333,0.7,0,0,0,0,0
CUST_000164,2024-06-01,2026-06-30,24,Canada,Finance,Small,Basic,Annual,44.91,1,21,7,13.5,21.5,23,-7.7,3,32.0,65.3,0,ACH,0.21999999999999997,0,2.1385714285714283,1.0,0.23333333333333334,1,1,0,0,0
CUST_000165,2024-05-11,2026-06-30,25,United Kingdom,Healthcare,Enterprise,Enterprise,Annual,603.83,1,91,30,27.4,89.1,0,12.3,0,7.4,81.3,0,Wire Transfer,0.05,0,6.635494505494506,0.0,1.0,0,0,0,0,0
CUST_000166,2022-05-31,2026-06-30,48,Germany,Technology,Small,Basic,Monthly,50.38,1,26,9,15.7,28.5,21,18.8,2,36.5,68.0,0,Credit Card,0.16999999999999998,0,1.9376923076923078,0.6666666666666666,0.3,1,0,0,0,0
CUST_000167,2024-11-01,2026-06-30,19,United States,Technology,Mid-Market,Business,Monthly,245.24,1,67,21,23.5,79.0,9,-31.3,0,18.9,70.1,2,ACH,0.23000000000000004,0,3.6602985074626866,0.0,0.7,0,1,0,1,0
CUST_000168,2025-08-05,2026-06-30,10,Germany,Retail,Mid-Market,Business,Monthly,264.5,0,75,12,26.4,67.1,18,-1.7,1,16.5,73.7,1,Credit Card,0.13,0,3.526666666666667,0.3333333333333333,0.4,1,1,0,1,0
CUST_000169,2024-10-08,2026-06-30,20,United States,Technology,Small,Basic,Monthly,49.44,1,15,10,7.3,52.8,20,-23.9,0,27.8,71.9,0,Wire Transfer,0.15000000000000002,0,3.296,0.0,0.3333333333333333,1,1,0,0,0
CUST_000170,2026-04-21,2026-06-30,2,United States,Retail,Small,Basic,Monthly,46.99,0,24,8,18.0,27.2,22,-18.5,3,27.7,60.0,1,Wire Transfer,0.5,0,1.9579166666666667,1.0,0.26666666666666666,1,1,0,1,0
CUST_000171,2025-11-22,2026-06-30,7,Germany,Healthcare,Small,Basic,Monthly,47.55,1,6,8,12.5,35.8,22,27.4,1,24.4,63.3,0,Credit Card,0.16999999999999998,1,7.925,0.3333333333333333,0.26666666666666666,1,0,0,0,0
CUST_000172,2025-12-21,2026-06-30,6,United Kingdom,Retail,Small,Basic,Monthly,49.36,1,17,8,17.8,40.0,22,-16.0,3,24.2,65.9,0,ACH,0.32,0,2.9035294117647057,1.0,0.26666666666666666,1,1,0,0,0
CUST_000173,2022-08-16,2026-06-30,46,Australia,Finance,Small,Business,Annual,250.0,1,46,20,20.7,79.3,10,-14.4,0,16.4,82.5,1,ACH,0.13,0,5.434782608695652,0.0,0.6666666666666666,0,1,0,1,0
CUST_000174,2022-11-12,2026-06-30,43,United States,Professional Services,Enterprise,Enterprise,Annual,635.34,1,91,24,25.8,90.1,6,12.7,1,10.6,79.9,0,Wire Transfer,0.05,0,6.981758241758242,0.3333333333333333,0.8,0,0,0,0,0
CUST_000175,2022-12-28,2026-06-30,42,United States,Technology,Small,Pro,Monthly,103.13,1,36,12,15.5,41.6,18,58.0,2,27.3,67.2,0,Credit Card,0.05,0,2.864722222222222,0.6666666666666666,0.4,1,0,0,0,0
CUST_000176,2024-02-22,2026-06-30,28,United States,Professional Services,Mid-Market,Business,Annual,229.48,1,69,15,25.3,72.9,15,-8.7,1,28.5,70.6,0,Wire Transfer,0.05,0,3.3257971014492753,0.3333333333333333,0.5,1,1,0,0,0
CUST_000177,2022-11-21,2026-06-30,43,United States,Finance,Small,Basic,Annual,48.59,1,19,6,15.1,22.5,24,-15.5,2,31.8,63.3,1,Credit Card,0.35000000000000003,1,2.5573684210526317,0.6666666666666666,0.2,1,1,0,1,0
CUST_000178,2025-08-15,2026-06-30,10,United States,Technology,Small,Pro,Annual,92.85,1,29,17,13.8,54.3,13,-3.5,0,18.7,67.9,1,Wire Transfer,0.13,0,3.201724137931034,0.0,0.5666666666666667,0,1,0,1,0
CUST_000179,2021-12-27,2026-06-30,54,Canada,Retail,Small,Basic,Monthly,52.57,1,15,6,14.4,37.5,24,14.2,2,27.8,63.0,0,ACH,0.16999999999999998,0,3.5046666666666666,0.6666666666666666,0.2,1,0,0,0,0
CUST_000180,2023-12-14,2026-06-30,30,United Kingdom,Technology,Small,Basic,Monthly,46.61,0,19,10,11.5,30.8,20,20.7,4,39.5,51.1,0,Credit Card,0.2,0,2.453157894736842,1.3333333333333333,0.3333333333333333,1,0,1,0,0
CUST_000181,2021-10-21,2026-06-30,56,United Kingdom,Healthcare,Small,Basic,Monthly,49.5,1,14,4,13.9,31.4,26,-25.6,3,40.5,60.4,0,ACH,0.32,0,3.5357142857142856,1.0,0.13333333333333333,1,1,0,0,0
CUST_000182,2025-08-31,2026-06-30,9,United States,Manufacturing,Small,Business,Annual,240.31,1,71,15,17.6,65.9,15,35.3,1,18.5,79.2,2,Credit Card,0.13,0,3.384647887323944,0.3333333333333333,0.5,1,0,0,1,0
CUST_000183,2023-12-21,2026-06-30,30,United States,Manufacturing,Small,Pro,Monthly,89.21,1,32,12,13.0,76.3,18,11.5,0,32.3,72.4,3,ACH,0.13,0,2.7878125,0.0,0.4,1,0,0,1,0
CUST_000184,2022-12-29,2026-06-30,42,Germany,Retail,Small,Basic,Monthly,45.92,1,23,10,4.9,39.5,20,-16.0,3,35.4,58.5,0,Credit Card,0.3,0,1.9965217391304348,1.0,0.3333333333333333,1,1,1,0,0
CUST_000185,2023-12-24,2026-06-30,30,United States,Professional Services,Mid-Market,Enterprise,Annual,591.53,1,79,20,30.0,82.2,10,-4.6,0,14.1,78.3,0,Credit Card,0.05,0,7.487721518987342,0.0,0.6666666666666666,0,1,0,0,0
CUST_000186,2024-03-22,2026-06-30,27,India,Healthcare,Mid-Market,Business,Monthly,256.08,1,66,25,26.0,66.4,5,9.4,0,19.3,75.9,0,ACH,0.05,0,3.88,0.0,0.8333333333333334,0,0,0,0,0
CUST_000187,2025-08-06,2026-06-30,10,United States,Technology,Small,Pro,Annual,101.63,0,33,20,21.2,58.7,10,0.1,1,29.7,69.3,0,Wire Transfer,0.05,0,3.0796969696969696,0.3333333333333333,0.6666666666666666,0,0,0,0,0
CUST_000188,2024-07-17,2026-06-30,23,United Kingdom,Manufacturing,Mid-Market,Pro,Monthly,92.41,1,43,16,13.4,39.4,14,-3.0,3,29.2,60.5,1,ACH,0.18,0,2.14906976744186,1.0,0.5333333333333333,1,1,0,1,0
CUST_000189,2025-03-29,2026-06-30,15,India,Technology,Enterprise,Business,Annual,252.9,1,79,18,23.8,68.5,12,41.5,0,11.9,69.9,0,ACH,0.05,0,3.2012658227848103,0.0,0.6,0,0,0,0,0
CUST_000190,2024-12-06,2026-06-30,18,United Kingdom,Technology,Small,Basic,Monthly,51.33,1,19,6,11.7,41.9,24,10.6,1,26.1,69.1,0,ACH,0.16999999999999998,0,2.701578947368421,0.3333333333333333,0.2,1,0,0,0,0
CUST_000191,2023-01-20,2026-06-30,41,United Kingdom,Technology,Small,Pro,Annual,101.54,1,48,11,9.1,62.7,19,-9.1,0,24.7,80.0,0,Credit Card,0.05,0,2.115416666666667,0.0,0.36666666666666664,1,1,0,0,0
CUST_000192,2023-04-26,2026-06-30,38,Germany,Finance,Small,Basic,Monthly,48.11,0,17,5,11.2,37.3,25,-7.0,4,28.2,60.2,0,Credit Card,0.21999999999999997,0,2.83,1.3333333333333333,0.16666666666666666,1,1,0,0,0
CUST_000193,2023-06-07,2026-06-30,36,United States,Finance,Small,Basic,Monthly,49.12,1,19,7,2.7,34.9,23,34.5,1,23.9,64.6,1,Credit Card,0.25,0,2.5852631578947367,0.3333333333333333,0.23333333333333334,1,0,0,1,0
CUST_000194,2024-08-20,2026-06-30,22,Germany,Finance,Mid-Market,Pro,Monthly,99.75,1,34,8,15.6,67.7,22,7.2,1,15.4,74.3,1,Credit Card,0.25,0,2.9338235294117645,0.3333333333333333,0.26666666666666666,1,0,0,1,0
CUST_000195,2021-09-12,2026-06-30,57,India,Retail,Mid-Market,Business,Monthly,266.39,1,49,21,19.4,66.1,9,-21.4,0,15.4,73.2,2,ACH,0.23000000000000004,0,5.436530612244898,0.0,0.7,0,1,0,1,0
CUST_000196,2025-12-25,2026-06-30,6,India,Manufacturing,Small,Pro,Annual,107.42,1,45,10,18.4,49.5,20,-4.6,0,20.1,75.4,0,Credit Card,0.05,0,2.387111111111111,0.0,0.3333333333333333,1,1,0,0,0
CUST_000197,2024-09-24,2026-06-30,21,Canada,Professional Services,Small,Basic,Monthly,50.58,1,18,5,12.9,48.4,25,-0.5,2,34.4,62.9,0,Wire Transfer,0.16999999999999998,0,2.81,0.6666666666666666,0.16666666666666666,1,1,0,0,0
CUST_000198,2025-11-01,2026-06-30,7,United States,Technology,Mid-Market,Business,Annual,249.67,1,55,17,27.5,74.2,13,-20.6,1,23.1,85.1,0,Credit Card,0.15000000000000002,0,4.539454545454546,0.3333333333333333,0.5666666666666667,0,1,0,0,0
CUST_000199,2024-09-30,2026-06-30,20,Germany,Technology,Small,Enterprise,Annual,598.07,0,79,26,30.3,96.2,4,32.8,2,11.2,78.9,1,Credit Card,0.13,0,7.5705063291139245,0.6666666666666666,0.8666666666666667,0,0,0,1,0
CUST_000200,2021-09-08,2026-06-30,57,United Kingdom,Retail,Small,Pro,Monthly,99.36,0,48,17,17.3,55.9,13,-25.0,0,27.2,66.5,1,ACH,0.23000000000000004,1,2.07,0.0,0.5666666666666667,0,1,0,1,0
CUST_000201,2024-08-12,2026-06-30,22,United States,Technology,Small,Basic,Monthly,49.5,0,17,4,6.6,57.4,26,33.0,6,27.7,62.7,0,ACH,0.21999999999999997,1,2.911764705882353,2.0,0.13333333333333333,1,0,0,0,0
CUST_000202,2021-12-13,2026-06-30,54,United States,Finance,Enterprise,Enterprise,Annual,583.54,1,87,28,27.6,87.8,2,-23.5,0,21.7,72.8,0,Wire Transfer,0.15000000000000002,1,6.70735632183908,0.0,0.9333333333333333,0,1,0,0,0
CUST_000203,2023-12-25,2026-06-30,30,United States,Retail,Mid-Market,Business,Annual,273.5,1,70,16,19.9,82.8,14,6.0,0,20.4,76.6,0,Credit Card,0.05,0,3.907142857142857,0.0,0.5333333333333333,1,0,0,0,0
CUST_000204,2022-12-23,2026-06-30,42,Canada,Manufacturing,Mid-Market,Business,Monthly,239.14,0,75,17,21.5,60.9,13,24.9,2,22.6,64.5,0,Credit Card,0.05,0,3.188533333333333,0.6666666666666666,0.5666666666666667,0,0,0,0,0
CUST_000205,2024-03-01,2026-06-30,27,United States,Technology,Mid-Market,Basic,Monthly,52.17,0,15,10,18.1,37.3,20,-2.9,2,30.8,57.0,0,Credit Card,0.15000000000000002,1,3.478,0.6666666666666666,0.3333333333333333,1,1,1,0,0
CUST_000206,2025-02-08,2026-06-30,16,United States,Retail,Small,Basic,Annual,43.62,1,21,3,10.5,44.3,27,-16.5,2,34.7,73.1,0,Credit Card,0.27,1,2.077142857142857,0.6666666666666666,0.1,1,1,0,0,0
CUST_000207,2022-08-29,2026-06-30,46,United States,Retail,Small,Basic,Monthly,48.33,0,21,6,15.4,42.2,24,3.0,0,36.3,65.4,0,Credit Card,0.16999999999999998,0,2.301428571428571,0.0,0.2,1,0,0,0,0
CUST_000208,2021-08-26,2026-06-30,58,India,Professional Services,Mid-Market,Basic,Monthly,48.17,1,17,5,12.4,39.3,25,8.0,2,23.3,63.5,0,ACH,0.16999999999999998,1,2.833529411764706,0.6666666666666666,0.16666666666666666,1,0,0,0,0
CUST_000209,2025-02-12,2026-06-30,16,United States,Finance,Enterprise,Enterprise,Annual,605.85,0,84,23,33.2,98.5,7,27.1,0,15.0,76.5,0,Credit Card,0.05,0,7.2125,0.0,0.7666666666666667,0,0,0,0,0
CUST_000210,2022-08-03,2026-06-30,46,United States,Manufacturing,Small,Basic,Annual,48.11,1,14,5,10.8,29.8,25,-23.9,4,30.9,58.1,0,Credit Card,0.42,0,3.4364285714285714,1.3333333333333333,0.16666666666666666,1,1,1,0,0
CUST_000211,2025-02-17,2026-06-30,16,Canada,Manufacturing,Small,Pro,Annual,105.86,1,42,8,15.5,61.6,22,-18.4,3,17.7,71.1,0,ACH,0.32,0,2.5204761904761903,1.0,0.26666666666666666,1,1,0,0,0
CUST_000212,2022-11-22,2026-06-30,43,United States,Technology,Enterprise,Enterprise,Annual,591.74,1,93,26,30.7,100.0,4,41.0,0,11.4,77.6,0,Credit Card,0.05,0,6.362795698924732,0.0,0.8666666666666667,0,0,0,0,0
CUST_000213,2022-07-15,2026-06-30,47,India,Retail,Small,Basic,Monthly,46.48,0,18,9,6.9,29.9,21,4.4,2,26.0,61.9,0,ACH,0.16999999999999998,0,2.582222222222222,0.6666666666666666,0.3,1,0,0,0,0
CUST_000214,2024-03-16,2026-06-30,27,India,Retail,Small,Basic,Monthly,46.63,0,14,10,7.7,48.3,20,8.3,2,34.5,64.6,0,Wire Transfer,0.05,0,3.330714285714286,0.6666666666666666,0.3333333333333333,1,0,0,0,0
CUST_000215,2022-10-17,2026-06-30,44,Canada,Finance,Small,Basic,Annual,47.84,1,23,6,10.0,36.1,24,14.7,2,26.4,56.3,1,Credit Card,0.35000000000000003,1,2.08,0.6666666666666666,0.2,1,0,1,1,0
CUST_000216,2025-01-28,2026-06-30,17,Canada,Healthcare,Small,Basic,Monthly,50.77,1,19,7,10.4,38.4,23,2.5,1,34.8,70.7,0,ACH,0.16999999999999998,0,2.6721052631578948,0.3333333333333333,0.23333333333333334,1,0,0,0,0
